Year,Item,ET,LST_Day_1km,NDVI,precipitation,rel_humidity,surface_solar_radiation_downwards,soil_ph,soil_soc,soil_nitrogen,soil_cec
2015,Oats,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Barley,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Beans,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Potatoes,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Wheat,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Sorghum,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Maize,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Peas,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Oats,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Barley,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2016,Beans,-9999.0,24.669469599328274,0.37859821936024923,1.7886575687959125,53.95982130426683,12318525.567907939,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Potatoes,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Wheat,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Sorghum,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Maize,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Peas,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Oats,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Barley,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2017,Beans,-9999.0,24.219201758374396,0.385774414409147,1.869037051331582,52.5224177135142,12185854.775536738,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
